Project_ID;Organization;Short_project_description;Year_technical_go_live;Organisation_profile;Business_domain;Development_method;Primary_programming_language;Development_class;Functional_size_FP;Actual_duration_months;Actual_cost_EUR;Actual_effort_hours;Defects_process;Defects_first_month;Stakeholder_satisfaction_process;Stakeholder Satisfaction - Product;Perceived_value_overall;Release_based_working;Once_only_project;Multi_application_release;Phased_project;Dependencies_with_other_applications;Single_application;Migration_project;Problems_with_external_supplier;Security_related_project;Package_of_the_shelf;Package_with_customization;Steady_heartbeat;Fixed_experienced_team;Many_team_changes_unexperienced_team;Legacy_application;Technology_driven_project;Rules_and_regulations_driven_project;Business_driven_project;Pilot_or_proof_of_concept
411;Beltel;T5 Timers - QW from MSP. Small enhancement to an existing system. Performed by a team of the strategic partner (Indian, partly onsite, partly offsite). Project manager of the Telecom company (onsite). Project 4.1 in Elsevier Information and Software Technology         https://doi.org/10.1016/j.infsof.2017.04.008;2015;Telecommunications;Client and Account Management;Plan-driven;;Conversion (<5% new);35;19,03;110.643;;30;1;2,50;2,50;3,06;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
429;Beltel;Easy Script (clean up master MSISDN). Small enhancement to an existing system. Plan-driven delivery approach. Performed by a team of the strategic partner (Indian, partly onsite, partly offsite). Project manager of the Telecom company (onsite). Project 6.6 in Elsevier Information and Software Technology         https://doi.org/10.1016/j.infsof.2017.04.008;2015;Telecommunications;Billing;Plan-driven;;New Development;28;10,29;67.733;;7;;2,60;3,00;2,96;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
430;Beltel;Campaign Management Tool (Comviva) WP05. Sub-project of a large implementation of a new Campaign Management system in the CX department (Customer Experience). Plan-driven development approach. Globally distributed team: Project Manager, Business Analyst, Main Developer, Testers onsite, developers offsite (India). High management attention due to regular budget and schedule overrun. Project suffered from a bad image in Telecom organisation due to ongoing problems and many defects. Project 5.2 in Elsevier Information and Software Technology         https://doi.org/10.1016/j.infsof.2017.04.008;2015;Telecommunications;Client and Account Management;Plan-driven;;Major Enhancement (25-75% new);50;11,90;143.575;34;72;;2,75;3,75;3,71;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
403;Beltel;Campaign Management - Change Request 2. Sub-project of a large implementation of a new Campaign Management system in the CX department (Customer Experience). Plan-driven development approach. Globally distributed team: Project Manager, Business Analyst, Main Developer, Testers onsite, developers offsite (India). High management attention due to regular budget and schedule overrun. Project suffered from a bad imago in Telecom organisation due to ongoing problems and many defects. Project 3.4 in Elsevier Information and Software Technology         https://doi.org/10.1016/j.infsof.2017.04.008;2015;Telecommunications;Data Warehouse & BI;Scrum;;Conversion (<5% new);177;9,69;143.575;;142;;2,83;2,83;3,63;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
434;Beltel;Integrate payment by Credit-card Aliases. Small enhancement to an existing Billing system. Plan-driven delivery approach. Performed by a team of the strategic partner (Indian, partly onsite, partly offsite). Project manager of the Telecom company (onsite). Project 6.1 in Elsevier Information and Software Technology         https://doi.org/10.1016/j.infsof.2017.04.008;2015;Telecommunications;Internet & Mobile;Plan-driven;;Major Enhancement (25-75% new);12;10,29;38.455;;4;;3,00;4,00;;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0
441;Beltel;Migration IPG. Migration project in an existing IPG system. Plan-driven delivery approach. Performed by a team of the strategic partner (Indian, partly onsite, partly offsite). Project manager of the Telecom company (onsite). Project 6.9 in Elsevier Information and Software Technology         https://doi.org/10.1016/j.infsof.2017.04.008;2015;Telecommunications;Client and Account Management;Plan-driven;;Major Enhancement (25-75% new);125;14,66;255.585;;15;;3,00;3,00;3,25;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
439;Beltel;E-Invoice for all SoHo Customers. Small enhancement to an existing Billing system. Plan-driven delivery approach. Performed by a team of the strategic partner (Indian, partly onsite, partly offsite). Project manager of the Telecom company (onsite). Project 6.5 in Elsevier Information and Software Technology         https://doi.org/10.1016/j.infsof.2017.04.008;2015;Telecommunications;Billing;Plan-driven;;New Development;25;13,67;63.632;;1;;3,17;2,83;3,69;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
425;Beltel;"Enhancements project on an existing Billing application; fixed price based on pre-project proposal; build and test performed by Indian supplier with strategic outsourcing agreement with Beltel; projectteam with members in Belgium and India; Admin Fee for SoHo Customers";2015;Telecommunications;Billing;Plan-driven;;New Development;12;10,98;54.500;;4;;3,40;3,40;2,61;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
438;Beltel;Adapt T&C Procedure DOB Wmode Platform. Small enhancement to an existing system. Plan-driven delivery approach. Performed by a team of the strategic partner (Indian, partly onsite, partly offsite). Project manager of the Telecom company (onsite). Project 6.4 in Elsevier Information and Software Technology         https://doi.org/10.1016/j.infsof.2017.04.008;2015;Telecommunications;Billing;Plan-driven;;Major Enhancement (25-75% new);24;9,50;38.554;;;;3,50;3,50;3,50;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
391;Beltel;"Maintenance and enhancements project on an existing Billing application; fixed price based on pre-project proposal; build and test performed by Indian supplier with strategic outsourcing agreement with Beltel; projectteam with members in Belgium and India; BillShock Opt Out Script For Split Bill
";2014;Telecommunications;Billing;Plan-driven;;Major Enhancement (25-75% new);13;5,16;33.659;;;;3,63;3,63;3,44;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
390;Beltel;"Mobile App Phase 2 (v1.4): new features and enhancements. Development of new functionality to a recently implemented new mobile app. Development team offsite (Belgium) at frontend app development supplier (a fixed supplier for all app development for the Telecom company). Happy customers; high visability within the company and towards end-customers. Project 3.5 in Elsevier Information and Software Technology         https://doi.org/10.1016/j.infsof.2017.04.008";2014;Telecommunications;Internet & Mobile;Plan-driven;;Major Enhancement (25-75% new);232;12,59;100.752;;51;;3,70;3,70;3,83;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0
431;Beltel;Shopper user interface e-services. New development in the frontend (including mobile) environment by a team of the fixed supplier for frontend development (offsite, Belgium). Project manager of the Telecom company onsite. Project 6.8 in Elsevier Information and Software Technology         https://doi.org/10.1016/j.infsof.2017.04.008;2015;Telecommunications;Internet & Mobile;Plan-driven;;Conversion (<5% new);92;10,75;74.451;;3;;3,75;4,25;3,33;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0
440;Beltel;No VAT on the late payment fee. Rules- and regulations driven small enhancement to existing Billing system. Small project team of onsite Project Manager and Business Analyst and offsite Indian developers. Project 6.7 in Elsevier Information and Software Technology         https://doi.org/10.1016/j.infsof.2017.04.008;2015;Telecommunications;Billing;Plan-driven;;Minor Enhancement (5-25% new);42;11,67;46.599;;3;;4,00;3,20;3,25;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
444;Beltel;"New functionality project on a new application; part of a (phased) program; fixed price based on pre-project proposal; build and test performed by Indian supplier with strategic outsourcing agreement with Beltel; projectteam with members in Belgium, India and Portugal; Order Management System - Dealer Portal";2015;Telecommunications;Billing;Plan-driven;;Major Enhancement (25-75% new);324;10,29;296.000;;223;;4,00;4,00;2,83;0;0;1;0;0;1;0;0;0;0;0;1;1;0;0;0;0;1;0
435;Beltel;Apple Store SSO and QR Code (PV). Project 6.2 in Elsevier Information and Software Technology         https://doi.org/10.1016/j.infsof.2017.04.008;2015;Telecommunications;Internet & Mobile;Plan-driven;;Major Enhancement (25-75% new);13;7,03;64.684;;;;4,00;4,00;3,00;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0
427;Beltel;Project 4.3 in Elsevier Information and Software Technology         https://doi.org/10.1016/j.infsof.2017.04.008;2015;Telecommunications;Internet & Mobile;Plan-driven;;New Development;130;10,81;210.300;75;3;;4,19;4,19;3,86;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
267;Bank A;"Maintenance project on an existing savings application; Savings Continuity Interest Points";2011;Banking;Savings & Loans;Plan-driven;JAVA;Minor Enhancement (5-25% new);18;5,00;146.000;;2;0;;;;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0
322;Beltel;"Maintenance and enhancements project on an existing internet application; fixed price based on pre-project proposal; build and test performed by Indian supplier with strategic outsourcing agreement with Beltel; projectteam with members in Belgium and India; Corrections on BIA tool";2012;Telecommunications;Internet & Mobile;Plan-driven;JAVA;Major Enhancement (25-75% new);72;5,52;41.800;;5;0;;;;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
306;Bank A;"Maintenance and new functionality project on an existing intranet application; Intranet Priority 1 Search Engine";2012;Banking;Organization;Plan-driven;JAVA;Conversion (<5% new);191;19,32;374.140;;19;0;;;;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0
307;Bank A;"Maintenance and new functionality project on an existing finance & risk application; Paddock";2012;Banking;Finance & Risk;Plan-driven;JAVA;Major Enhancement (25-75% new);702;23,32;551.140;;148;0;;;;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0
269;Bank A;"Maintenance and enhancement project on an existing savings application; Savings Harmonize Business";2011;Banking;Savings & Loans;Plan-driven;JAVA;Minor Enhancement (5-25% new);53;14,04;235.800;;3;1;;;;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0
412;Beltel;"Enhancements project on an existing Billing application; fixed price based on pre-project proposal; build and test performed by Indian supplier with strategic outsourcing agreement with Beltel; projectteam with members in Belgium and India; Bill Shock - Change Request 3.0";2015;Telecommunications;Billing;Plan-driven;;New Development;5;3,38;12.465;1.130;7;1;;;;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
413;Beltel;"New functionality project on a new application; part of a (phased) program; fixed price based on pre-project proposal; build and test performed by Indian supplier with strategic outsourcing agreement with Beltel; projectteam with members in Belgium, India and Portugal; Order Management System - Phase 2";2015;Telecommunications;Billing;Scrum;;New Development;56;9,14;300.000;;7;1;;;;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0
421;Beltel;"New functionality and enhancements project on an existing Billing application; rules and regulations driven;  fixed price based on pre-project proposal; build and test performed by Indian supplier with strategic outsourcing agreement with Beltel; projectteam with members in Belgium and India; SEPA DD Implementation";2015;Telecommunications;Billing;Plan-driven;;Minor Enhancement (5-25% new);130;8,61;544.437;;31;1;;;;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0
422;Beltel;"Enhancements project on an existing Billing application; fixed price based on pre-project proposal; rules and regulations driven; build and test performed by Indian supplier with strategic outsourcing agreement with Beltel; projectteam with members in Belgium and India; SEPA DD Implementation Plan B";2015;Telecommunications;Billing;Plan-driven;;Major Enhancement (25-75% new);8;8,61;11.088;;39;1;;;;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0
305;Bank A;"Maintenance and new functionality project on an existing intranet application; Intranet Priority 3 Collaboration (BUZZ 1.0)";2012;Banking;Organization;Plan-driven;JAVA;New Development;577;16,48;582.370;;;1;;;;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;1
415;Beltel;"Enhancements project on an existing Billing application; fixed price based on pre-project proposal; build and test performed by Indian supplier with strategic outsourcing agreement with Beltel; projectteam with members in Belgium and India; Bill Shock";2015;Telecommunications;Billing;Plan-driven;;New Development;163;12,36;467.000;;59;2;;;;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
348;Bank A;"Maintenance, enhancements and new functionality release on an existing payments application; Loan IQ Finance Interface Phase 2";2012;Banking;Payments;Plan-driven;JAVA;Major Enhancement (25-75% new);314;10,99;1.100.000;;150;2;;;;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
253;Bank A;"Maintenance and new functionality project on an existing data warehouse application; part of a large customer migration program; Private Banking Target Landscape";2011;Banking;Data Warehouse & BI;Plan-driven;JAVA;Major Enhancement (25-75% new);275;6,77;175.000;;;2;;;;0;0;0;1;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0
309;Bank A;"Maintenance and new functionality project on an existing intranet application; Buzz Collaboration Application 2.0";2012;Banking;Organization;Plan-driven;JAVA;New Development;444;11,94;599.820;;18;3;;;;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0
338;Bank A;"Maintenance and enhancements project on an existing payments application; part of a (phased) program; Loan IQ Finance Interface Phase 1";2011;Banking;Payments;Plan-driven;COBOL;New Development;299;10,04;806.510;;;3;;;;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
337;Bank A;"Maintenance and enhancements release on an existing payments application; part of a (phased) program; Uniform RC Phase ll";2011;Banking;Payments;Plan-driven;COBOL;Minor Enhancement (5-25% new);254;17,95;609.000;;;4;;;;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0
211;Bank A;"Maintenance and new functionality project on an existing internet customer advisory application; Functionality Meastro & Third Party Accounts (R5)";2011;Banking;Internet & Mobile;Plan-driven;JAVA;Minor Enhancement (5-25% new);106;11,40;483.160;;14;7;;;;0;0;0;1;1;0;0;0;0;0;1;0;1;0;0;0;0;1;0
268;Bank A;"Maintenance and new functionality project on an existing customer information management application; part of a large customer migration program; Private Banking Client Administration Migration";2011;Banking;Client and Account Management;Plan-driven;JAVA;New Development;494;12,80;3.694.220;;193;8;;;;0;0;0;1;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0
416;Beltel;"Enhancements project on an existing CRM application; fixed price based on pre-project proposal; build and test performed by Indian supplier with strategic outsourcing agreement with Beltel; projectteam with members in Belgium and India; Cloud Services";2015;Telecommunications;Client and Account Management;Plan-driven;;New Development;11;7,30;176.126;;22;10;;;;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
314;Beltel;"New functionality project on an new CRM application; fixed price based on pre-project proposal; build and test performed by Indian supplier with strategic outsourcing agreement with Beltel; projectteam with members in Belgium and India; part of a large (phased) program; Customer Zone Phase 1";2012;Telecommunications;Client and Account Management;Plan-driven;JAVA;New Development;1089;24,16;1.600.000;;131;14;;;;0;0;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0
419;Beltel;"New functionality and enhancements project on an existing web CRM application; fixed price based on pre-project proposal; build and test performed by Indian supplier with strategic outsourcing agreement with Beltel; projectteam with members in Belgium and India; Web 2.0 Self Care (Middleware Implementation)";2015;Telecommunications;Client and Account Management;Plan-driven;;Minor Enhancement (5-25% new);405;11,14;1.683.060;;92;15;;;;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
323;Beltel;"Maintenance and enhancements project on an existing internet application that is used in Telecom shops; fixed price based on pre-project proposal; build and test performed by Indian supplier with strategic outsourcing agreement with Beltel; projectteam with members in Belgium and India; Modify Shop Login";2012;Telecommunications;Client and Account Management;Plan-driven;JAVA;New Development;72;11,35;291.000;;0;19;;;;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0
345;Bank A;"Maintenance, enhancements and new functionality release on an existing payments application; E-Custody";2012;Banking;Payments;Plan-driven;COBOL;Major Enhancement (25-75% new);780;22,94;1.029.100;;200;50;;;;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0
310;Bank A;"Maintenance and new functionality project on an existing finance & risk application; Upgrade eProfit";2012;Banking;Finance & Risk;Plan-driven;JAVA;New Development;3603;20,68;4.670.000;;858;64;;;;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0
406;Beltel;"Implementation of a new Billing package with customization solution; fixed price based on pre-project proposal; build and test partly performed by Indian supplier with strategic outsourcing agreement with Beltel; projectteam with members in Belgium and India; Thorgal Package Implementation";2015;Telecommunications;Billing;Plan-driven;;Major Enhancement (25-75% new);2921;17,78;5.800.720;;450;200;;;;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0
480;Beltel;"Maintenance project on an existing Mobile application; fixed price based on pre-project proposal; build and test performed by Indian supplier with strategic outsourcing agreement with Beltel; projectteam with members in Belgium and India; Mobile Device Manager - Create OCC";2016;Telecommunications;Internet & Mobile;Scrum;;Minor Enhancement (5-25% new);4;7,69;5.572;;0;;;;;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0
482;Beltel;"Enhancements project on an existing CRM application; rules and regulations driven; fixed price based on pre-project proposal; build and test performed by Indian supplier with strategic outsourcing agreement with Beltel; projectteam with members in Belgium and India; SEPA DD: Adapt BSCS/Epiphany to be fully SEPA compliant for the DD handling";2016;Telecommunications;Client and Account Management;Scrum;;Minor Enhancement (5-25% new);35;13,24;42.622;;0;;;;;0;0;1;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;0
474;Beltel;"Enhancements project on an existing Internet application; fixed price based on pre-project proposal; build and test performed by Indian supplier with strategic outsourcing agreement with Beltel; projectteam with members in Belgium and India; Project Alladin";2016;Telecommunications;Internet & Mobile;Scrum;;Major Enhancement (25-75% new);4;1,74;329;;0;;;;;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0
361;Beltel;"Maintenance project on an existing Billing application; fixed price based on pre-project proposal; build and test performed by Indian supplier with strategic outsourcing agreement with Beltel; projectteam with members in Belgium and India; BSCS Automate OCC Assignment at Account Level";2014;Telecommunications;Billing;Plan-driven;;New Development;5;8,41;23.747;;1;;;;;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
463;Beltel;"Enhancements project on an existing data warehouse application; rules and regulations driven; fixed price based on pre-project proposal; build and test performed by Indian supplier with strategic outsourcing agreement with Beltel; projectteam with members in Belgium; DWH Reporting - SEPA Direct Debit Online";2016;Telecommunications;Data Warehouse & BI;Scrum;;Minor Enhancement (5-25% new);27;12,82;89.762;;1;;;;;0;0;1;0;0;1;0;0;0;0;0;1;1;0;0;0;1;0;0
478;Beltel;"Enhancements project on an existing CRM application; fixed price based on pre-project proposal; build and test performed by Indian supplier with strategic outsourcing agreement with Beltel; projectteam with members in Belgium and India; CACS Inbound Restructuring & Archival";2016;Telecommunications;Client and Account Management;Scrum;;Minor Enhancement (5-25% new);12;10,71;10.162;;1;;;;;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
260;Bank A;"Maintenance and enhancement project on an existing client and accountmanagement application; Payments Private Banking Migration Debit Cards";2011;Banking;Client and Account Management;Plan-driven;JAVA;Major Enhancement (25-75% new);24;8,81;132.130;;1;;;;;0;1;0;0;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0
360;Beltel;"Maintenance and enhancements project on an existing CRM application; fixed price based on pre-project proposal; build and test performed by Indian supplier with strategic outsourcing agreement with Beltel; projectteam with members in Belgium and India; NAVS Accessibility";2014;Telecommunications;Client and Account Management;Plan-driven;;Major Enhancement (25-75% new);9;8,91;25.168;;1;;;;;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
363;Beltel;"Maintenance and enhancements project on an existing CRM application; fixed price based on pre-project proposal; build and test performed by Indian supplier with strategic outsourcing agreement with Beltel; projectteam with members in Belgium and India; Standard Info Fiches";2014;Telecommunications;Client and Account Management;Plan-driven;;Minor Enhancement (5-25% new);37;3,22;81.451;;2;;;;;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
243;Bank A;"Maintenance project on an existing savings application; CK Endings Procedure Savings Credits";2011;Banking;Savings & Loans;Plan-driven;JAVA;Conversion (<5% new);13;8,09;107.030;;2;;;;;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
365;Beltel;"Maintenance and enhancements project on an existing CRM application; fixed price based on pre-project proposal; build and test performed by Indian supplier with strategic outsourcing agreement with Beltel; projectteam with members in Belgium and India; Next Generation Voicemail Phase 2 - Change Request 3";2014;Telecommunications;Client and Account Management;Plan-driven;;Conversion (<5% new);10;4,01;59.681;;2;;;;;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
393;Beltel;"BSCS CDR Cycling Control. Small enhancement on a Billing application. Performed by a projectteam (globally distributed; partly offsite, Indian supplier) for Billing system enhancements. Performed as a  fixed price project. Project 3.2 in Elsevier Information and Software Technology         https://doi.org/10.1016/j.infsof.2017.04.008";2015;Telecommunications;Data Warehouse & BI;Scrum;;New Development;34;9,69;25.092;;3;;;;;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
366;Beltel;"Maintenance project on an existing Billing application; fixed price based on pre-project proposal; build and test performed by Indian supplier with strategic outsourcing agreement with Beltel; projectteam with members in Belgium and India; B2B Cloud Services";2014;Telecommunications;Billing;Plan-driven;;Minor Enhancement (5-25% new);4;2,92;8.897;;3;;;;;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
370;Beltel;"Maintenance and enhancements project on an existing Billing application; fixed price based on pre-project proposal; build and test performed by Indian supplier with strategic outsourcing agreement with Beltel; projectteam with members in Belgium and India; Unbarring Fee - Fuctionality Correction";2014;Telecommunications;Billing;Plan-driven;;Minor Enhancement (5-25% new);32;9,37;60.498;;3;;;;;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
459;Beltel;"New functionality and enhancements project on an existing CRM application; fixed price based on pre-project proposal; build and test performed by Indian supplier with strategic outsourcing agreement with Beltel; projectteam with members in Belgium and India; Use of new functionalities to divert calls: limit FCR";2016;Telecommunications;Client and Account Management;Scrum;;Minor Enhancement (5-25% new);48;10,68;317.075;;3;;;;;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0
467;Beltel;"Enhancements project on an existing CRM application; fixed price based on pre-project proposal; build and test performed by Indian supplier with strategic outsourcing agreement with Beltel; projectteam with members in Belgium and India; MXPD Release 3";2016;Telecommunications;Client and Account Management;Scrum;;Minor Enhancement (5-25% new);40;12,82;38.200;;3;;;;;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
475;Beltel;"Maintenance project on an existing CRM application; fixed price based on pre-project proposal; build and test performed by Indian supplier with strategic outsourcing agreement with Beltel; projectteam with members in Belgium and India; Replace current telephony platform used at the Twin House for customer facing teams";2016;Telecommunications;Client and Account Management;Scrum;;Minor Enhancement (5-25% new);4;8,84;108.383;;3;;;;;0;1;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0
368;Beltel;"Maintenance project on an existing Billing application; fixed price based on pre-project proposal; build and test performed by Indian supplier with strategic outsourcing agreement with Beltel; projectteam with members in Belgium and India; Batch Process - Payments Reversal";2014;Telecommunications;Billing;Plan-driven;;Major Enhancement (25-75% new);8;5,98;21.979;;3;;;;;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
369;Beltel;"Maintenance project on an existing Billing application; fixed price based on pre-project proposal; build and test performed by Indian supplier with strategic outsourcing agreement with Beltel; projectteam with members in Belgium and India; B2B Cloud Services Change Request 5";2014;Telecommunications;Billing;Plan-driven;;Major Enhancement (25-75% new);5;5,69;15.813;;3;;;;;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
452;Beltel;"Enhancements project on an existing CRM application; fixed price based on pre-project proposal; build and test performed by Indian supplier with strategic outsourcing agreement with Beltel; projectteam with members in Belgium and India; Execution Ortel Migration";2016;Telecommunications;Client and Account Management;Plan-driven;;Major Enhancement (25-75% new);271;5,55;527.659;;3;;;;;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
473;Beltel;"Enhancements project on an existing Mobile app; fixed price based on pre-project proposal; build and test performed by Indian supplier with strategic outsourcing agreement with Beltel; projectteam with members in Belgium and India; ALLO RTL Mobile TV";2016;Telecommunications;Internet & Mobile;Scrum;;Major Enhancement (25-75% new);25;4,01;142.526;;3;;;;;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0
486;Beltel;"New functionality and enhancements project on a new Internet / Mobile application; fixed price based on pre-project proposal; build and test performed by Indian supplier with strategic outsourcing agreement with Beltel; projectteam with members in Belgium and India; MGM (Members get Members) (frontend supplier part part)";2016;Telecommunications;Internet & Mobile;Scrum;;Major Enhancement (25-75% new);214;5,65;131.340;;3;;;;;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0
371;Beltel;"Enhancements project on an existing Billing application; fixed price based on pre-project proposal; build and test performed by Indian supplier with strategic outsourcing agreement with Beltel; projectteam with members in Belgium and India; Retail new requirement for postpaid invoice";2014;Telecommunications;Billing;Plan-driven;;Conversion (<5% new);9;10,52;41.541;;3;;;;;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
410;Beltel;"Enhancements project on an existing CRM application; fixed price based on pre-project proposal; build and test performed by Indian supplier with strategic outsourcing agreement with Beltel; projectteam with members in Belgium and India; CX Detailed Reporting - CRM project";2015;Telecommunications;Client and Account Management;Plan-driven;;New Development;80;6,11;78.954;;4;;;;;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
445;Beltel;"New functionality project on a new application; part of a (phased) program; fixed price based on pre-project proposal; build and test performed by Indian supplier with strategic outsourcing agreement with Beltel; projectteam with members in Belgium, India and Portugal; Order Management System - Dealer Portal";2015;Telecommunications;Billing;Plan-driven;;New Development;12;10,98;37.865;;4;;;;;0;0;1;0;0;1;0;0;0;0;0;1;1;0;0;0;0;1;0
457;Beltel;"Enhancements project on an existing Billing application; fixed price based on pre-project proposal; build and test performed by Indian supplier with strategic outsourcing agreement with Beltel; projectteam with members in Belgium and India; Removing obsolete options and removing loops and confirmations by users on the current 1999";2016;Telecommunications;Billing;Scrum;;Minor Enhancement (5-25% new);12;4,24;4.439;;4;;;;;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
326;Beltel;"Maintenance project on an existing CRM application; fixed price based on pre-project proposal; build and test performed by Indian supplier with strategic outsourcing agreement with Beltel; projectteam with members in Belgium and India; E-mail Upload";2013;Telecommunications;Client and Account Management;Plan-driven;JAVA;Major Enhancement (25-75% new);38;9,68;40.000;;4;;;;;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0
372;Beltel;"Enhancements project on an existing CRM application; fixed price based on pre-project proposal; build and test performed by Indian supplier with strategic outsourcing agreement with Beltel; projectteam with members in Belgium and India; MCH Enhancement";2014;Telecommunications;Client and Account Management;Plan-driven;;Major Enhancement (25-75% new);5;9,20;40.080;;4;;;;;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
490;Beltel;"Enhancements project on an existing CRM application; fixed price based on pre-project proposal; build and test performed by Indian supplier with strategic outsourcing agreement with Beltel; projectteam with members in Belgium and India; external supplier Divine part";2016;Telecommunications;Client and Account Management;Scrum;;Major Enhancement (25-75% new);81;13,44;187.047;;4;;;;;0;0;1;0;0;1;0;0;0;0;0;1;1;0;0;0;0;1;0
464;Beltel;"Sub-project of a large implementation of a new Campaign Management system in the CX department (Customer Experience). Plan-driven development approach. Globally distributed team: Project Manager, Business Analyst, Main Developer, Testers onsite, developers offsite (India). High management attention due to regular budget and schedule overrun. Project suffered from a bad imago in Telecom organisation due to ongoing problems and many defects; Comviva Campaign Management 2016.R1 (including Change Requests)";2016;Telecommunications;Client and Account Management;Scrum;;Minor Enhancement (5-25% new);16;3,32;30.000;;5;;;;;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0
359;Beltel;"Maintenance and enhancements project on an existing Billing application; fixed price based on pre-project proposal; build and test performed by Indian supplier with strategic outsourcing agreement with Beltel; projectteam with members in Belgium and India; Replacement of the Roaming Tariff Solution";2014;Telecommunications;Billing;Plan-driven;;Major Enhancement (25-75% new);48;15,28;34.621;;5;;;;;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
